28.5901 	INFO 	Loaded monitor calibration from ['2016_05_25 15:27']
32.0257 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

32.0263 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.4,  0.4,  0.4]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x05423DC8>, name='window1', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
32.0264 	EXP 	window1: recordFrameIntervals = False
32.2950 	EXP 	window1: recordFrameIntervals = True
32.3757 	WARNING 	t of last frame was 31.89ms (=1/31)
32.4129 	WARNING 	t of last frame was 20.54ms (=1/48)
32.4449 	WARNING 	t of last frame was 32.02ms (=1/31)
32.4773 	WARNING 	t of last frame was 32.40ms (=1/30)
32.5085 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
32.6879 	DEBUG 	Screen (0) actual frame rate measured at 60.23
32.6880 	EXP 	window1: recordFrameIntervals = True
32.8693 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
32.8701 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1.5)
32.8708 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
32.8741 	EXP 	Created image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
32.8749 	EXP 	Created text_same_practice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
32.9093 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.5, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
32.9100 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
32.9124 	EXP 	Created image_3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
32.9131 	EXP 	Created text_same_practice_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice_2', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
32.9157 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.5, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
32.9165 	EXP 	Created text_12 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_12', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
32.9190 	EXP 	Created image_4 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
32.9197 	EXP 	Created text_same_practice_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice_3', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
32.9715 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
32.9763 	EXP 	Created image_2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
32.9926 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.5, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
32.9934 	EXP 	Created text_same = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='text_same', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
33.0026 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
33.0234 	EXP 	text_4: autoDraw = True
39.9020 	DATA 	Keypress: d
39.9192 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
39.9200 	EXP 	New trial (rep=0, index=0): None
40.0856 	EXP 	text_4: autoDraw = False
40.0856 	EXP 	text_6: text = "Let's try a few for practice. You'll see spatial directions one at a time on the screen. They will be either LEFT or RIGHT or AHEAD. Tell the experimenter if the spatial direction on the screen is the SAME or DIFFERENT from the spatial direction that you just saw. For the first stimulus, just say 'GO.' Then when it says 'Same?' underneath, tell the experimenter whether you see the same direction or a different direction"
40.0856 	EXP 	text_6: autoDraw = True
40.3536 	DATA 	Keypress: s
40.4160 	EXP 	Imported Extra_Stimuli//practice_order_WHI_image.xlsx as conditions, 9 conditions, 5 params
40.4166 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
40.4175 	EXP 	New trial (rep=0, index=0): {u'Stimulus_Practice': u'right_image_1_WHI.jpg', u'Direction': u'right', u'Number': 1, u'Background': u'_WHI', u'Format': u'image'}
40.5356 	EXP 	text_6: autoDraw = False
40.5356 	EXP 	image: image = u'Extra_Stimuli//right_image_1_WHI.jpg'
40.5356 	EXP 	text_same_practice: text = ''
40.5356 	EXP 	text_9: autoDraw = True
40.5356 	EXP 	image: autoDraw = True
40.5356 	EXP 	text_same_practice: autoDraw = True
40.8027 	DATA 	Keypress: f
40.8036 	EXP 	New trial (rep=0, index=1): {u'Stimulus_Practice': u'right_image_3_WHI.jpg', u'Direction': u'right', u'Number': 3, u'Background': u'_WHI', u'Format': u'image'}
40.8686 	EXP 	text_9: autoDraw = False
40.8686 	EXP 	image: autoDraw = False
40.8686 	EXP 	text_same_practice: autoDraw = False
40.8686 	EXP 	image: image = u'Extra_Stimuli//right_image_3_WHI.jpg'
40.8686 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
40.8686 	EXP 	text_9: autoDraw = True
40.8686 	EXP 	image: autoDraw = True
40.8686 	EXP 	text_same_practice: autoDraw = True
41.1200 	DATA 	Keypress: a
41.1219 	EXP 	New trial (rep=0, index=2): {u'Stimulus_Practice': u'left_image_3_WHI.jpg', u'Direction': u'left', u'Number': 3, u'Background': u'_WHI', u'Format': u'image'}
41.2354 	EXP 	text_9: autoDraw = False
41.2354 	EXP 	image: autoDraw = False
41.2354 	EXP 	text_same_practice: autoDraw = False
41.2354 	EXP 	image: image = u'Extra_Stimuli//left_image_3_WHI.jpg'
41.2354 	EXP 	text_same_practice: text = ''
41.2354 	EXP 	text_9: autoDraw = True
41.2354 	EXP 	image: autoDraw = True
41.2354 	EXP 	text_same_practice: autoDraw = True
41.4382 	DATA 	Keypress: f
41.4400 	EXP 	New trial (rep=0, index=3): {u'Stimulus_Practice': u'ahead_image_2_WHI.jpg', u'Direction': u'ahead', u'Number': 2, u'Background': u'_WHI', u'Format': u'image'}
41.5683 	EXP 	text_9: autoDraw = False
41.5683 	EXP 	image: autoDraw = False
41.5683 	EXP 	text_same_practice: autoDraw = False
41.5683 	EXP 	image: image = u'Extra_Stimuli//ahead_image_2_WHI.jpg'
41.5683 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
41.5683 	EXP 	text_9: autoDraw = True
41.5683 	EXP 	image: autoDraw = True
41.5683 	EXP 	text_same_practice: autoDraw = True
41.6860 	DATA 	Keypress: a
41.6871 	EXP 	New trial (rep=0, index=4): {u'Stimulus_Practice': u'ahead_image_3_WHI.jpg', u'Direction': u'ahead', u'Number': 3, u'Background': u'_WHI', u'Format': u'image'}
41.7685 	EXP 	text_9: autoDraw = False
41.7685 	EXP 	image: autoDraw = False
41.7685 	EXP 	text_same_practice: autoDraw = False
41.7685 	EXP 	image: image = u'Extra_Stimuli//ahead_image_3_WHI.jpg'
41.7685 	EXP 	text_same_practice: text = ''
41.7685 	EXP 	text_9: autoDraw = True
41.7685 	EXP 	image: autoDraw = True
41.7685 	EXP 	text_same_practice: autoDraw = True
41.9361 	DATA 	Keypress: f
41.9372 	EXP 	New trial (rep=0, index=5): {u'Stimulus_Practice': u'right_image_2_WHI.jpg', u'Direction': u'right', u'Number': 2, u'Background': u'_WHI', u'Format': u'image'}
42.0180 	EXP 	text_9: autoDraw = False
42.0180 	EXP 	image: autoDraw = False
42.0180 	EXP 	text_same_practice: autoDraw = False
42.0180 	EXP 	image: image = u'Extra_Stimuli//right_image_2_WHI.jpg'
42.0180 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
42.0180 	EXP 	text_9: autoDraw = True
42.0180 	EXP 	image: autoDraw = True
42.0180 	EXP 	text_same_practice: autoDraw = True
42.1693 	DATA 	Keypress: a
42.1711 	EXP 	New trial (rep=0, index=6): {u'Stimulus_Practice': u'left_image_2_WHI.jpg', u'Direction': u'left', u'Number': 2, u'Background': u'_WHI', u'Format': u'image'}
42.2679 	EXP 	text_9: autoDraw = False
42.2679 	EXP 	image: autoDraw = False
42.2679 	EXP 	text_same_practice: autoDraw = False
42.2679 	EXP 	image: image = u'Extra_Stimuli//left_image_2_WHI.jpg'
42.2679 	EXP 	text_same_practice: text = ''
42.2679 	EXP 	text_9: autoDraw = True
42.2679 	EXP 	image: autoDraw = True
42.2679 	EXP 	text_same_practice: autoDraw = True
42.4360 	DATA 	Keypress: f
42.4378 	EXP 	New trial (rep=0, index=7): {u'Stimulus_Practice': u'left_image_1_WHI.jpg', u'Direction': u'left', u'Number': 1, u'Background': u'_WHI', u'Format': u'image'}
42.5845 	EXP 	text_9: autoDraw = False
42.5845 	EXP 	image: autoDraw = False
42.5845 	EXP 	text_same_practice: autoDraw = False
42.5845 	EXP 	image: image = u'Extra_Stimuli//left_image_1_WHI.jpg'
42.5845 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
42.5845 	EXP 	text_9: autoDraw = True
42.5845 	EXP 	image: autoDraw = True
42.5845 	EXP 	text_same_practice: autoDraw = True
42.8352 	DATA 	Keypress: a
42.8849 	EXP 	text_9: autoDraw = False
42.8849 	EXP 	image: autoDraw = False
42.8849 	EXP 	text_same_practice: autoDraw = False
42.8849 	EXP 	text_2: autoDraw = True
43.1520 	DATA 	Keypress: d
43.1752 	EXP 	Imported Extra_Stimuli//practice_order_WHI_word.xlsx as conditions, 9 conditions, 5 params
43.1761 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
43.1773 	EXP 	New trial (rep=0, index=0): {u'Stimulus_Practice': u'ahead_word_2_WHI.jpg', u'Direction': u'ahead', u'Number': 2, u'Background': u'_WHI', u'Format': u'word'}
43.3173 	EXP 	text_2: autoDraw = False
43.3173 	EXP 	image_3: image = u'Extra_Stimuli//ahead_word_2_WHI.jpg'
43.3173 	EXP 	text_same_practice_2: text = ''
43.3173 	EXP 	text_11: autoDraw = True
43.3173 	EXP 	image_3: autoDraw = True
43.3173 	EXP 	text_same_practice_2: autoDraw = True
43.5854 	DATA 	Keypress: f
43.5884 	EXP 	New trial (rep=0, index=1): {u'Stimulus_Practice': u'left_word_1_WHI.jpg', u'Direction': u'left', u'Number': 1, u'Background': u'_WHI', u'Format': u'word'}
43.7171 	EXP 	text_11: autoDraw = False
43.7171 	EXP 	image_3: autoDraw = False
43.7171 	EXP 	text_same_practice_2: autoDraw = False
43.7171 	EXP 	image_3: image = u'Extra_Stimuli//left_word_1_WHI.jpg'
43.7171 	EXP 	text_same_practice_2: text = 'SAME / DIFFERENT?'
43.7171 	EXP 	text_11: autoDraw = True
43.7171 	EXP 	image_3: autoDraw = True
43.7171 	EXP 	text_same_practice_2: autoDraw = True
43.8515 	DATA 	Keypress: a
43.8529 	EXP 	New trial (rep=0, index=2): {u'Stimulus_Practice': u'ahead_word_1_WHI.jpg', u'Direction': u'ahead', u'Number': 1, u'Background': u'_WHI', u'Format': u'word'}
43.9344 	EXP 	text_11: autoDraw = False
43.9344 	EXP 	image_3: autoDraw = False
43.9344 	EXP 	text_same_practice_2: autoDraw = False
43.9344 	EXP 	image_3: image = u'Extra_Stimuli//ahead_word_1_WHI.jpg'
43.9344 	EXP 	text_same_practice_2: text = ''
43.9344 	EXP 	text_11: autoDraw = True
43.9344 	EXP 	image_3: autoDraw = True
43.9344 	EXP 	text_same_practice_2: autoDraw = True
44.0345 	DATA 	Keypress: f
44.0352 	EXP 	New trial (rep=0, index=3): {u'Stimulus_Practice': u'right_word_1_WHI.jpg', u'Direction': u'right', u'Number': 1, u'Background': u'_WHI', u'Format': u'word'}
