3.8411 	INFO 	Loaded monitor calibration from ['2015_02_18 17:00']
4.6687 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.4,  0.4,  0.4]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x085610B0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.6688 	EXP 	window1: recordFrameIntervals = False
4.8339 	EXP 	window1: recordFrameIntervals = True
5.0179 	DEBUG 	Screen (0) actual frame rate measured at 59.93
5.0180 	EXP 	window1: recordFrameIntervals = False
5.1821 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
5.1826 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1.5)
5.1832 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
5.1851 	EXP 	Created image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.83333333,  1.48148148]), texRes=128, units=u'norm', win=Window(...))
5.6400 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=2, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
5.6601 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
5.6617 	EXP 	Created image_2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.83333333,  1.48148148]), texRes=128, units=u'norm', win=Window(...))
5.6691 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
5.6705 	EXP 	window1: blendMode = 'avg'
5.6844 	EXP 	text_4: autoDraw = True
5.6849 	EXP 	window1: blendMode = 'avg'
5.7013 	EXP 	window1: blendMode = 'avg'
5.7194 	EXP 	window1: blendMode = 'avg'
5.7363 	EXP 	window1: blendMode = 'avg'
5.7520 	EXP 	window1: blendMode = 'avg'
5.7688 	EXP 	window1: blendMode = 'avg'
5.7864 	EXP 	window1: blendMode = 'avg'
5.8031 	EXP 	window1: blendMode = 'avg'
5.8197 	EXP 	window1: blendMode = 'avg'
5.8364 	EXP 	window1: blendMode = 'avg'
5.8531 	EXP 	window1: blendMode = 'avg'
5.8698 	EXP 	window1: blendMode = 'avg'
5.8867 	EXP 	window1: blendMode = 'avg'
5.9032 	EXP 	window1: blendMode = 'avg'
5.9198 	EXP 	window1: blendMode = 'avg'
5.9370 	EXP 	window1: blendMode = 'avg'
5.9533 	EXP 	window1: blendMode = 'avg'
5.9700 	EXP 	window1: blendMode = 'avg'
5.9868 	EXP 	window1: blendMode = 'avg'
6.0024 	EXP 	window1: blendMode = 'avg'
6.0191 	EXP 	window1: blendMode = 'avg'
6.0357 	EXP 	window1: blendMode = 'avg'
6.0533 	EXP 	window1: blendMode = 'avg'
6.0700 	EXP 	window1: blendMode = 'avg'
6.0859 	EXP 	window1: blendMode = 'avg'
6.1026 	EXP 	window1: blendMode = 'avg'
6.1202 	EXP 	window1: blendMode = 'avg'
6.1368 	EXP 	window1: blendMode = 'avg'
6.1539 	EXP 	window1: blendMode = 'avg'
6.1702 	EXP 	window1: blendMode = 'avg'
6.1867 	EXP 	window1: blendMode = 'avg'
